administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0,0.0,31.0,1551.0,0.0083,0.014,0.0,Oct,Android,Google Chrome,North America,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,,2374.0,0.003,0.008,0.0,May,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.0,28.0,0,0.0,7.0,92.0,0.04,0.07,0.0,May,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,37.0,2,10.0,31.0,755.0,0.0,0.02,0.0,Nov,Windows,Google Chrome,Eastern Europe,Youtube channel,New_Visitor,False,False
2.0,146.0,0,,3.0,45.0,0.05,0.125,0.0,Dec,MACOS,Yandex,Eastern Europe,Facebook ads,Returning_Visitor,False,False
8.0,117.0,0,0.0,12.0,982.0,0.0,0.005,42.0,Dec,MACOS,Safari,Western Europe,Google search,New_Visitor,False,True
3.0,47.585,0,0.0,20.0,319.0,0.0,0.015,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
0.0,,0,0.0,12.0,334.0,0.0,0.059,0.0,Dec,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
6.0,186.5,2,43.0,16.0,436.0,0.0154,0.035,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,7.0,1858.0,0.025,0.074,0.0,Dec,Windows,Google Chrome,South America,Affiliate marketing,New_Visitor,True,False
2.0,20.5,2,19.0,32.0,1067.0,0.0124,0.037,0.0,May,Windows,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,False,False
2.0,26.0,0,0.0,8.0,298.0,0.0,0.011,0.0,Nov,Windows,Google Chrome,North America,Direct Traffic,New_Visitor,True,False
0.0,0.0,0,0.0,27.0,692.0,0.02,0.015,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
1.0,107.0,0,0.0,28.0,566.0,0.0152,0.033,0.0,May,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,45.0,0.0634,0.1,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
8.0,195.6261667,0,0.0,14.0,233.0,0.0,0.011,0.0,Dec,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
1.0,33.5,2,66.0,16.0,503.0,0.0125,0.064,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,5.0,130.0,0.0,0.05,0.0,Feb,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
1.0,627.0,0,0.0,9.0,513.0,0.0282,0.089,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,iOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
6.0,161.5,1,12.0,42.0,2690.0,0.0061,0.027,6.3,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,True,True
8.0,123.5672229,0,,9.0,288.0,0.021,0.023,0.0,Jul,Android,Google Chrome,South America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,23.0,1257.0,0.0296,0.065,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
11.0,239.7583333,1,40.0,67.0,1247.0,0.0011,0.016,38.3,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,238.0,0.0,0.036,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.0,6.0,0,0.0,8.0,170.0,0.0222,0.025,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,100.0,0.0,0.033,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
,65.0,2,373.0,17.0,1086.0,0.0,0.014,24.5,Nov,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,False,True
0.0,0.0,0,0.0,9.0,312.0,0.0,0.02,58.5,May,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,True,True
8.0,218.0666667,2,39.0,60.0,2850.0,0.0008,0.009,0.0,May,Android,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,8.0,0.1,0.15,0.0,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,,1,38.0,0.0,54.0,0.0,0.027,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,,0,0.0,3.0,15.0,0.0,0.1,0.0,May,Android,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,228.0,0.015,0.025,24.4,May,MACOS,Safari,South America,Bing search,Returning_Visitor,True,True
0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,Mar,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,549.0,0.0867,0.048,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
3.0,19.08166667,2,116.0,74.0,2730.0,0.0059,0.03,6.6,Nov,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,55.0,0.0,0.067,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
2.0,,1,16.0,51.0,1902.0,0.0115,0.016,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,8.0,177.0,0.0154,0.048,0.0,May,,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,False
10.0,274.825,0,0.0,51.0,1577.0,0.0083,0.019,0.0,Nov,,Safari,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,1733.0,0.16,0.167,0.0,May,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,,0.0,0.0,0.0,May,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
5.0,99.0,0,0.0,25.0,452.0,0.0038,0.016,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
,89.0,0,0.0,3.0,147.0,0.04,0.024,0.0,Dec,MACOS,Safari,Western Europe,Youtube channel,New_Visitor,True,False
2.0,75.0,3,39.75,19.0,,0.04,0.047,16.2,Aug,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
,68.24223227,2,101.0,37.0,1822.0,0.0,0.015,4.8,Nov,Windows,Google Chrome,Northern Africa,Youtube channel,New_Visitor,False,True
4.0,185.9666667,0,0.0,183.0,3608.0,0.0003,0.014,13.2,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
0.0,,0,0.0,16.0,516.0,0.0167,0.06,0.0,Mar,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,33.0,921.0,0.0,0.008,0.0,Nov,Windows,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
1.0,,0,0.0,14.0,644.0,0.0286,0.051,0.0,Nov,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
8.0,365.2333333,0,,48.0,2255.0,0.0254,0.047,0.0,May,Android,Google Chrome,Oceania,Yandex search,Returning_Visitor,False,False
3.0,118.2,0,0.0,7.0,277.0,0.0,0.038,0.0,Jul,Android,Google Chrome,Eastern Europe,Instagram Page,Returning_Visitor,True,False
8.0,182.8,0,0.0,6.0,10.0,0.0,0.029,0.0,Sep,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,9.0,224.0,0.05,0.091,0.0,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.0,16.0,0,0.0,4.0,58.0,0.0,0.02,0.0,Feb,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.0,77.5,2,5.0,37.0,2633.0,0.0075,0.017,10.2,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2,24.2,,435.0,0.0274,0.051,0.0,Jul,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,7.0,340.0,0.05,0.083,0.0,Mar,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
0.0,,0,0.0,1.0,34.0,0.1,0.15,0.0,June,Windows,Internet Explorer,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,19.0,0.1333,0.167,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,80.0,1422.0,0.0068,0.037,8.5,May,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,True
2.0,56.5,0,0.0,12.0,258.0,0.04,0.057,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,930.0,0.0,0.006,40.7,Dec,ChromeOS,Sogou Explorer,Northern Africa,Tik Tok ads,Other,False,True
18.0,132.0666667,0,0.0,43.0,731.0,0.0078,0.03,19.3,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,204.0,0.1,0.133,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
9.0,541.6,4,348.8,59.0,826.0,0.0,0.006,0.0,Oct,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,18.0,1936.0,0.0041,0.015,6.9,Aug,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,19.0,242.0,0.0,0.0,80.3,May,Windows,Google Chrome,Eastern Europe,Bing search,New_Visitor,False,True
3.0,211.0,2,15.0,22.0,891.0,0.0103,0.036,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,1,5.0,109.0,2458.0,0.0025,0.008,2.4,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
2.0,24.5,0,0.0,11.0,208.0,0.0,0.015,0.0,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
0.0,,0,0.0,48.0,1452.0,0.0208,0.055,0.0,May,iOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
,108.5,0,0.0,40.0,393.0,0.0425,0.057,0.0,Aug,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
3.0,204.5,0,0.0,6.0,177.0,0.0,0.02,0.0,May,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,139.0,0.0157,0.034,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
8.0,91.16483422,5,510.6166667,45.0,1275.0,0.02,0.035,3.1,Oct,MACOS,Safari,Oceania,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,4.0,314.0,0.0,0.05,0.0,Feb,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,576.0,0.0,0.019,0.0,Dec,Windows,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,False,False
5.0,82.0,0,0.0,60.0,2173.0,0.0,0.024,15.7,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,91.0,4242.0,0.0025,0.013,0.0,Nov,Windows,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
3.0,,0,0.0,,524.0,0.0057,0.01,62.7,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
8.0,103.5333333,0,0.0,112.0,3230.0,0.0155,0.021,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,499.0,0.0115,0.043,0.0,Dec,MACOS,Samsung Internet,Western Europe,Google search,Returning_Visitor,False,False
1.0,57.4,0,0.0,28.0,434.0,0.0189,0.054,0.0,Aug,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2.0,132.2307143,0,0.0,15.0,305.0,0.0,0.016,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
4.0,30.2,0,0.0,211.0,4716.0,0.0091,0.039,12.1,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
,58.0,2,314.0,43.0,2140.0,0.0,0.004,7.5,Mar,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,True
10.0,255.4388333,1,0.0,86.0,3051.0,0.0074,0.012,18.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
0.0,0.0,1,457.9,14.0,560.0,0.0,0.018,0.0,Dec,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,936.0,0.0,0.015,44.6,May,Windows,Microsoft Edge,Africa,Google search,Returning_Visitor,False,True
,54.5,1,0.0,20.0,894.0,0.0,0.006,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,30.0,0.0274,0.035,0.0,Nov,MACOS,Safari,Africa,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,202.0,0.0,0.02,0.0,Mar,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
3.0,64.4,1,265.6,98.0,2270.0,0.0125,0.034,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,72.0,0.0,0.018,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
0.0,0.0,2,192.8,336.0,11503.0,0.0074,0.018,0.0,Aug,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,116.0,0.0286,0.06,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
13.0,362.1333333,6,390.25,74.0,2998.0,0.0236,0.042,3.2,Dec,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,272.0,0.0226,0.071,0.0,Nov,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1.0,13.0,0,0.0,55.0,975.0,0.0,0.003,0.0,May,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,False
6.0,262.0,2,412.0,8.0,361.0,0.0,0.02,0.0,May,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,7.0,1144.0,0.0,0.025,0.0,Feb,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
,,0,0.0,9.0,160.0,0.0,0.05,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.0,64.66666667,1,0.0,13.0,292.0,0.0254,0.079,0.0,Oct,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,252.0,0.0,0.018,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,True,False
4.0,142.1666667,1,15.0,82.0,,0.0038,0.011,6.7,Mar,Android,Google Chrome,South America,Twitter,Returning_Visitor,True,False
,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Feb,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,False,False
1.0,4.0,0,0.0,37.0,676.0,0.0071,0.019,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,16.0,116.0,0.1,0.117,0.0,May,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
5.0,78.66666667,2,172.75,28.0,425.0,0.0052,0.022,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,56.4,0,0.0,11.0,106.0,0.0286,0.063,0.0,Aug,Windows,Internet Explorer,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,22.0,594.0,0.0085,0.025,0.0,Dec,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
2.0,169.5,0,0.0,58.0,1612.0,0.0121,0.034,29.8,Sep,iOS,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
4.0,17.0,0,,42.0,855.0,0.0054,0.016,26.2,Mar,Android,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,64.0,0.0667,0.11,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,200.0,0.0,0.05,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,58.0,0.0,0.067,0.0,Jul,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,1173.0,0.0,0.02,8.2,Nov,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,20.0,1860.0,0.0426,0.083,0.0,Jul,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
5.0,398.4480918,2,44.0,94.0,5547.0,0.0028,0.021,7.5,Nov,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,True
4.0,33.375,0,0.0,48.0,1654.0,0.0,0.009,19.5,Nov,Windows,Google Chrome,Northern Africa,Google search,New_Visitor,True,True
0.0,0.0,2,297.75,16.0,2364.0,0.0143,0.055,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
14.0,578.2561219,0,0.0,23.0,630.0,0.0134,0.011,0.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,58.0,1664.0,0.0199,0.048,2.2,Dec,Android,Google Chrome,Eastern Europe,Affiliate marketing,Returning_Visitor,True,False
0.0,,0,0.0,11.0,834.0,0.0,0.008,0.0,Nov,ChromeOS,Google Chrome,North America,Google search,New_Visitor,False,False
1.0,25.0,0,0.0,8.0,199.0,0.0338,0.073,0.0,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
13.0,298.782364,2,239.75,332.0,3496.0,0.0126,0.022,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
1.0,5.0,0,0.0,14.0,166.0,0.0,0.009,0.0,Nov,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,False,True
1.0,34.0,0,0.0,48.0,573.0,0.0179,0.058,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2.0,49.0,0,0.0,34.0,973.0,0.0,0.004,9.3,May,Windows,QQ,South America,Bing search,Returning_Visitor,False,False
2.0,15.0,0,0.0,10.0,90.0,0.05,0.075,0.0,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
6.0,243.5,0,0.0,14.0,502.0,0.0,0.019,0.0,Mar,Android,Google Chrome,North America,Google search,New_Visitor,False,False
3.0,90.0,1,0.0,43.0,3618.0,0.0026,0.023,0.0,May,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,19.0,66.0,0.0,0.015,0.0,Feb,Windows,Microsoft Edge,South America,Facebook ads,Returning_Visitor,False,False
2.0,131.55,0,0.0,13.0,474.0,0.0,0.022,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
2.0,54.3,2,13.2,24.0,1446.0,0.0393,0.038,0.0,Jul,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,12.0,269.0,0.0,0.025,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
4.0,89.0,0,0.0,12.0,676.0,0.0,0.02,0.0,May,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,25.0,966.0,0.021,0.031,0.0,Sep,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,,2.0,10.0,0.0,0.0,0.0,May,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
5.0,68.5,0,0.0,37.0,1064.0,0.0075,0.037,0.0,Nov,MACOS,Samsung Internet,Western Europe,Direct Traffic,New_Visitor,False,False
3.0,790.0,2,,16.0,692.0,0.0263,0.046,0.0,Mar,MACOS,Safari,North America,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,8.0,227.0,0.025,0.044,0.0,Mar,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
2.0,93.1,0,0.0,24.0,662.0,0.0,0.015,0.7,Oct,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,16.0,249.0,0.0,0.009,0.0,Mar,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,599.0,0.0,0.02,0.0,Jul,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
,0.0,0,0.0,173.0,5703.0,0.0093,0.012,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,338.0,0,0.0,81.0,1992.0,0.0,0.006,0.0,May,Windows,Mozilla Firefox,South America,Twitter,New_Visitor,False,False
7.0,91.16666667,2,258.4,13.0,2253.0,0.0,0.004,0.0,Sep,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
,107.3666667,0,0.0,14.0,591.0,0.0222,0.055,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,225.0,0.14,0.12,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.0,51.4,0,0.0,14.0,890.0,0.0121,0.046,0.0,Sep,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,False,False
1.0,16.0,0,0.0,5.0,161.0,0.0,0.067,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,16.0,2055.0,0.0,0.008,0.0,Nov,Windows,Google Chrome,Africa,Affiliate marketing,Returning_Visitor,False,False
2.0,26.5,0,0.0,39.0,1653.0,0.0182,0.017,14.3,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,88.48666667,0,0.0,12.0,273.0,0.0243,0.05,0.0,Jul,iOS,Safari,South America,Bing search,Returning_Visitor,False,False
2.0,145.0,0,0.0,29.0,1086.0,0.0081,0.018,0.0,Dec,MACOS,Safari,South America,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,,18.0,527.0,0.0,0.017,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
10.0,2137.112745,5,603.475,118.0,8928.0,0.0062,0.017,0.0,Dec,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,964.0,0.0,0.015,40.7,Nov,Android,Google Chrome,Northern Africa,Google search,New_Visitor,False,True
2.0,112.5,0,0.0,8.0,143.0,0.0,0.041,0.0,Mar,Windows,Microsoft Edge,Northern Africa,Facebook ads,Returning_Visitor,False,False
2.0,23.26227111,0,0.0,228.0,3008.0,0.0044,0.008,78.4,Nov,Windows,Google Chrome,Africa,Affiliate marketing,Returning_Visitor,False,True
0.0,0.0,0,0.0,23.0,948.0,0.0264,0.047,0.0,Nov,MACOS,Google Chrome,Asia,Instagram ads,Returning_Visitor,True,False
,0.0,0,0.0,,693.0,0.0,0.021,0.0,Mar,Windows,Microsoft Edge,North America,Affiliate marketing,Returning_Visitor,False,False
17.0,160.6442122,4,283.0,125.0,6446.0,0.0,0.012,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,33.0,2688.0,0.0,0.022,0.0,Nov,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,False
6.0,153.0,0,0.0,19.0,474.0,0.0232,0.032,13.1,Jul,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
2.0,34.5,0,0.0,28.0,1547.0,0.0,0.006,9.7,May,Windows,Google Chrome,Northern Africa,Google search,New_Visitor,False,True
2.0,16.0,2,410.2333333,6.0,169.0,0.0367,0.057,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,True,False
4.0,225.5,0,0.0,12.0,313.0,0.0,0.011,17.1,Nov,Android,Google Chrome,Eastern Europe,Youtube channel,New_Visitor,False,True
0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Mar,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
4.0,129.5,2,28.6,47.0,3880.0,0.0,0.001,0.0,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
