,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
3350,5.0,5.027076041143529,1,1.9874465272132178,3.0,5.59978995816012,-3.4112477175156566,0.0,1900-12,Windows,Microsoft Edge,Western Europe,Direct Traffic,Returning_Visitor,0,0
3351,0.0,0.0,0,0.0,3.0,8.2252029435266,-2.703062659591171,0.0,1900-05,Android,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
3352,3.0,5.578794728787207,0,0.0,3.0,7.176455793984162,-2.995732273553991,0.0,1900-06,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
3353,0.0,2.1598345578506155,0,0.0,5.0,4.456856299364119,-2.5902671654458267,0.0,1900-03,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
3354,0.0,0.0,0,0.0,9.0,9.874699145528295,-3.4112477175156566,0.0,1900-11,Windows,Google Chrome,Africa,Google search,New_Visitor,1,0
3355,4.0,4.872519431658358,5,6.045816175308611,279.0,16.126045379608616,-4.509860006183766,2.284163027694773,1900-11,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,1
3356,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
3357,3.0,6.944841268972594,0,0.0,70.0,10.181118078136237,-5.521460917862246,0.0,1900-07,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
3358,2.0,5.866894155855043,0,0.0,21.0,10.942334157769412,-3.4112477175156566,0.0,1900-12,Windows,Google Chrome,North America,Twitter,Returning_Visitor,1,0
3359,0.0,0.0,0,0.0,1.0,2.0039351203747997,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3360,5.0,6.371698416445487,0,0.0,7.0,9.67867706287735,-3.170085660698769,0.0,1900-11,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,0,0
3361,0.0,0.0,1,4.771838885244812,43.0,10.652142524197831,-4.3428059215206005,4.039318246106065,1900-12,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,1,1
3362,0.0,0.0,0,0.0,22.0,12.927500795338531,-3.506557897319982,0.0,1900-12,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
3363,2.0,3.227382626194471,3,6.33120258580382,34.0,12.337524074253325,-3.2188758248682006,0.0,1900-03,MACOS,Safari,North America,Instagram ads,Returning_Visitor,1,0
3364,1.0,4.80117731736427,2,4.525532666995047,16.0,10.29117488551523,-3.9633162998156966,0.0,1900-03,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3365,0.0,0.0,0,0.0,8.0,3.1163390326858567,-2.4534079827286295,0.0,1900-05,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,1,0
3366,2.0,3.509306676970251,0,0.0,34.0,10.84987185954688,-4.422848629194137,0.0,1900-05,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3367,0.0,2.1598345578506155,0,0.0,185.0,15.9313532496673,-3.912023005428146,0.0,1900-10,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3368,4.0,5.549983173913391,0,0.0,101.0,13.98479571024906,-3.863232841258714,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
3369,0.0,2.1598345578506155,3,6.3733474955867075,22.0,9.30308466176157,-4.3428059215206005,1.9637529888041665,1900-05,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3370,11.0,5.265328312032373,3,4.872879632459523,24.0,11.425608686083702,-3.863232841258714,3.6062941215719175,1900-10,iOS,Google Chrome,Oceania,Instagram Page,New_Visitor,0,0
3371,3.0,4.1083082226944585,3,5.959861920940146,99.0,14.556509215512122,-4.710530701645918,3.59986032253381,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
3372,12.0,2.1598345578506155,0,0.0,109.0,13.846808088252223,-5.298317366548036,0.0,1900-11,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,1
3373,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3374,0.0,2.1598345578506155,0,0.0,14.0,10.749193299289786,-2.4651040224918206,0.0,1900-05,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3375,5.0,6.025654198891995,0,0.0,209.0,15.016334015586844,-4.135166556742356,0.0,1900-11,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,1,1
3376,0.0,0.0,0,0.0,17.0,9.457820522256364,-2.9565115604007097,0.0,1900-05,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,1,0
3377,7.0,6.036992550414886,0,0.0,17.0,7.74117619053398,-3.7722610630529876,0.0,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3378,10.0,2.1598345578506155,1,4.701333784519355,91.0,11.073128658949058,-4.268697949366879,2.8060426997430765,1900-09,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
3379,1.0,4.991677283439765,0,0.0,9.0,8.53089249978945,0.0,3.174138731451104,1900-10,MACOS,Safari,Western Europe,Facebook ads,New_Visitor,0,1
3380,1.0,3.347667395786657,2,5.438506428118799,32.0,12.23699364200382,-2.7488721956224653,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3381,5.0,5.412136272868445,0,0.0,8.0,8.524918292418173,-4.961845129926823,0.0,1900-12,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,0,0
3382,0.0,0.0,0,0.0,1.0,9.333118611134893,-3.816712825623821,0.0,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,1,0
3383,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
3384,0.0,0.0,0,0.0,7.0,6.767865070028243,-3.7722610630529876,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3385,3.0,3.4576444643373234,0,0.0,84.0,14.760290377350984,-4.509860006183766,0.0,1900-11,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,1
3386,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-10,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
3387,1.0,6.421613813106391,0,0.0,6.0,6.374651091982573,-4.605170185988091,0.0,1900-11,MACOS,Safari,South America,Google search,New_Visitor,1,0
3388,0.0,0.0,0,0.0,4.0,7.272660368451461,-4.074541934925921,0.0,1900-12,MACOS,Safari,North America,Google search,New_Visitor,0,0
3389,18.0,7.01889124466263,1,3.6321375184090137,72.0,12.791116916851026,-3.170085660698769,1.729822980248443,1900-03,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,1
3390,3.0,4.329759718784991,0,0.0,26.0,10.736948627737558,-3.611918412977808,2.227397569781677,1900-05,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,1
3391,0.0,0.0,0,0.0,139.0,13.180657398837734,-3.7722610630529876,0.0,1900-10,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
3392,0.0,0.0,0,0.0,16.0,10.577581883946992,-2.864704011147587,0.0,1900-05,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
3393,1.0,4.978177772923721,0,0.0,41.0,11.113927445598797,-2.5257286443082556,0.0,1900-11,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,1,0
3394,9.0,6.126084010280755,3,0.0,32.0,12.993942065256833,-3.7297014486341915,3.052480151340513,1900-11,MACOS,Safari,North America,Youtube channel,Returning_Visitor,0,1
3395,0.0,0.0,0,0.0,22.0,9.067540917045402,-3.3524072174927233,0.0,1900-11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,1,0
3396,0.0,0.0,0,0.0,17.0,10.05656798726388,-3.649658740960655,0.0,1900-05,iOS,Safari,North America,Bing search,Returning_Visitor,0,0
3397,0.0,0.0,0,0.0,31.0,10.374266242526543,-5.809142990314028,0.0,1900-11,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
3398,0.0,0.0,0,0.0,7.0,9.769682376475238,-3.6888794541139363,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
3399,4.0,4.042491893518748,0,0.0,13.0,12.217028131837905,-4.509860006183766,2.7855643030013515,1900-11,Windows,Google Chrome,Africa,Google search,New_Visitor,0,0
3400,0.0,0.0,0,0.0,10.0,11.97204468304711,-3.170085660698769,0.0,1900-02,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
3401,0.0,3.6975609722009897,1,2.1269201187628304,28.0,10.39112937486572,-3.506557897319982,0.0,1900-05,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
3402,0.0,0.0,0,0.0,15.0,8.500867161453696,-3.912023005428146,0.0,1900-03,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
3403,10.0,5.65745611714817,2,5.242922321545559,1.0,3.7587631063270033,-3.270169119255751,0.0,1900-12,Windows,Mozilla Firefox,North America,Google search,New_Visitor,1,0
3404,0.0,0.0,0,0.0,25.0,12.24267247975807,-3.2968373663379125,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
3405,0.0,0.0,0,0.0,8.0,8.458170257040925,-3.6888794541139363,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3406,13.0,2.1598345578506155,0,0.0,38.0,10.55926224274641,-4.017383521085972,3.1449941738515976,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
3407,9.0,3.758912046145867,2,0.0,32.0,11.385414142198975,-4.199705077879927,0.0,1900-11,iOS,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
3408,19.0,6.274122725869948,6,6.2338695381548535,45.0,12.045969215169945,-3.611918412977808,2.7786497967458996,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
3409,7.0,2.1598345578506155,1,4.548713418029823,55.0,13.297617527478934,-4.135166556742356,3.0030419288418773,1900-11,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,0,0
3410,0.0,2.8648967418739613,0,0.0,33.0,10.308586835252834,-5.521460917862246,5.814695284627947,1900-05,Android,Google Chrome,Southern Africa,Direct Traffic,New_Visitor,0,0
3411,0.0,0.0,0,0.0,27.0,9.939014110813863,-4.605170185988091,0.0,1900-06,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
3412,0.0,0.0,0,0.0,22.0,8.190895691522426,-4.017383521085972,0.0,1900-03,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
3413,3.0,4.302258735114679,3,4.325756666181287,6.0,9.67867706287735,-4.199705077879927,0.0,1900-12,MACOS,Safari,Eastern Europe,Google search,New_Visitor,1,0
3414,2.0,5.1621867676824245,0,0.0,22.0,9.805177930434702,-5.115995809754082,0.0,1900-08,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
3415,1.0,4.348682044712096,2,1.6377825598659173,1.0,6.499198150762003,-3.611918412977808,0.0,1900-11,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,0
3416,0.0,0.0,0,0.0,5.0,6.081417506391505,-2.017406150760383,0.0,1900-03,MACOS,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3417,2.0,4.48395690553163,0,0.0,31.0,10.717238289552471,0.0,0.0,1900-09,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
3418,4.0,5.23789756768378,3,5.2194039646133055,106.0,16.641716458793404,-4.199705077879927,0.0,1900-12,Android,Google Chrome,North America,Tik Tok ads,Returning_Visitor,0,0
3419,10.0,6.693755924612329,5,0.0,95.0,12.573188249155388,-4.268697949366879,2.250470997385034,1900-11,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,1
3420,0.0,0.0,0,0.0,22.0,11.126683888586612,-3.4112477175156566,0.0,1900-07,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
3421,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
3422,0.0,0.0,0,0.0,78.0,14.041877210535974,-2.9565115604007097,1.1089900089117815,1900-08,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,0,0
3423,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
3424,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,1,0
3425,0.0,0.0,0,0.0,21.0,8.204680399949877,-2.017406150760383,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3426,0.0,0.0,0,0.0,7.0,8.37034470053278,-3.0576076772720784,0.0,1900-03,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
3427,0.0,0.0,0,0.0,47.0,13.478930881528592,-3.7297014486341915,0.0,1900-03,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
3428,6.0,4.481525574624319,1,1.8269362815287806,44.0,11.152017130809481,-4.8283137373023015,3.8921236455757175,1900-09,MACOS,Safari,Africa,Google search,Returning_Visitor,0,1
3429,0.0,5.7981851017537895,0,0.0,14.0,9.84365210239937,-3.912023005428146,0.0,1900-09,MACOS,Safari,North America,Instagram Page,New_Visitor,0,0
3430,0.0,0.0,0,0.0,7.0,7.176455793984162,-1.8325814637483102,0.0,1900-12,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,0,0
3431,0.0,0.0,3,4.103876456729526,28.0,12.748576510644249,-3.9633162998156966,0.0,1900-11,MACOS,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
3432,0.0,0.0,0,0.0,5.0,4.366172626401473,-2.9374633654300153,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
3433,3.0,2.4732980244025886,0,0.0,18.0,9.009761451351482,-2.9565115604007097,0.0,1900-05,MACOS,Safari,Eastern Europe,Twitter,Returning_Visitor,0,0
3434,3.0,3.662024203639036,0,0.0,3.0,3.546474297983473,-2.3025850929940455,0.0,1900-10,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,0,0
3435,10.0,5.982106043023345,3,5.183188714747468,108.0,12.979672776458463,-6.214608098422191,0.5330414069940016,1900-12,Windows,Google Chrome,Asia,Google search,Returning_Visitor,1,0
3436,1.0,2.1598345578506155,3,4.130247248994576,14.0,7.8802277965484135,-3.816712825623821,0.0,1900-12,Android,Google Chrome,Oceania,Google search,Returning_Visitor,1,1
3437,10.0,6.821059055327198,0,0.0,24.0,11.996902254390498,-3.270169119255751,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3438,0.0,0.0,0,0.0,12.0,8.34462679460126,-2.1286317858706076,0.0,1900-08,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,1,0
3439,0.0,2.1598345578506155,0,0.0,19.0,10.017985011042253,-3.3813947543659757,0.0,1900-03,Android,Google Chrome,Asia,Youtube channel,Returning_Visitor,0,0
3440,5.0,6.896036173717471,1,3.4552396270641936,87.0,11.741207891127203,-4.268697949366879,4.59902140618666,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3441,3.0,8.717310042426824,0,0.0,45.0,9.766105027104201,-3.3524072174927233,0.0,1900-12,Android,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
3442,0.0,0.0,0,0.0,36.0,9.307397905129598,-4.017383521085972,0.0,1900-11,Android,Google Chrome,Africa,Facebook ads,Returning_Visitor,1,0
3443,0.0,0.0,0,0.0,7.0,11.695070358976041,-3.123565645063876,0.0,1900-03,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
3444,2.0,2.1598345578506155,0,0.0,16.0,9.783940932791406,-4.017383521085972,2.8715961044661613,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,1
3445,0.0,2.1598345578506155,0,0.0,1.0,5.90677018330846,-4.961845129926823,0.0,1900-03,MACOS,Safari,North America,Yahoo Search,New_Visitor,1,0
3446,1.0,5.94113404337134,2,3.710962526526768,44.0,13.136110644009067,-4.710530701645918,2.4477038143455125,1900-11,Windows,Google Chrome,North America,Instagram ads,New_Visitor,0,1
3447,0.0,0.0,0,0.0,4.0,6.993954036076339,-3.473768074496991,0.0,1900-05,iOS,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,1,0
3448,7.0,4.405196452455606,0,0.0,27.0,10.457507042087082,-6.907755278982137,0.0,1900-11,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
3449,3.0,4.3229368968447,0,0.0,15.0,10.299895548817435,-2.9374633654300153,0.0,1900-11,Android,Android,North America,Twitter,Returning_Visitor,0,0
3450,0.0,7.37703344262333,1,5.284816323049998,28.0,12.003082518588542,-4.961845129926823,2.819479649751024,1900-03,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,0,1
3451,3.0,2.1598345578506155,0,0.0,8.0,6.514246061794588,-6.214608098422191,2.564191442826368,1900-09,Android,Google Chrome,Oceania,Google search,New_Visitor,0,1
3452,0.0,0.0,0,0.0,12.0,7.9961404553259054,-2.017406150760383,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
3453,2.0,2.1598345578506155,3,6.365332347852422,31.0,13.314380808365451,-4.961845129926823,3.0997355316937747,1900-03,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,1
3454,13.0,6.622198853745566,5,5.098322687360877,39.0,13.5796547235027,-3.816712825623821,3.4805775256818117,1900-05,MACOS,Safari,South America,Google search,Returning_Visitor,0,0
3455,0.0,0.0,0,0.0,14.0,7.896032537925445,-4.3428059215206005,0.0,1900-11,Android,Google Chrome,North America,Direct Traffic,Returning_Visitor,0,1
3456,0.0,0.0,1,2.461175789811075,27.0,9.498020698181207,-2.864704011147587,0.0,1900-12,MACOS,Safari,Northern Africa,Facebook ads,Returning_Visitor,1,0
3457,0.0,0.0,0,0.0,7.0,10.821494592838409,-3.3524072174927233,4.258712820888987,1900-05,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,0,1
3458,10.0,7.748183662655838,3,4.917163291488414,85.0,11.457720269949947,-4.605170185988091,2.179680813590186,1900-05,Windows,Mozilla Firefox,South America,Bing search,Returning_Visitor,0,0
3459,1.0,4.554946579010922,0,0.0,91.0,15.803700843832138,-3.146555163288575,0.0,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3460,0.0,0.0,0,0.0,6.0,6.686728618531801,-2.995732273553991,3.342342372947295,1900-03,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,0,1
3461,2.0,3.907675685556699,0,0.0,24.0,8.011154548949287,-5.298317366548036,0.0,1900-10,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
3462,8.0,2.1598345578506155,0,0.0,25.0,12.543963393473032,-3.506557897319982,0.0,1900-03,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
3463,0.0,0.0,0,0.0,1.0,9.67867706287735,-1.6094379124341003,0.0,1900-12,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,0,0
3464,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3465,0.0,2.1598345578506155,0,0.0,36.0,8.35108318541331,-4.074541934925921,4.233809694196864,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,1
3466,3.0,6.27546062915182,0,0.0,5.0,6.57335828921106,-4.268697949366879,0.0,1900-05,Windows,Google Chrome,Northern Africa,Instagram Page,Returning_Visitor,1,0
3467,1.0,2.1598345578506155,0,0.0,63.0,13.674528627168565,-4.710530701645918,0.0,1900-12,MACOS,Safari,South America,Youtube channel,Returning_Visitor,0,0
3468,2.0,6.52262460998097,0,0.0,109.0,13.187846607884142,-3.816712825623821,1.611012694887702,1900-05,Windows,Mozilla Firefox,Oceania,Bing search,Returning_Visitor,0,0
3469,4.0,5.971825615846203,0,0.0,29.0,10.45203986827822,-3.473768074496991,0.0,1900-05,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
3470,24.0,5.687823001813139,1,3.8181803750677648,30.0,11.975163909280552,-3.3524072174927233,1.1424106179301505,1900-10,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,1,0
3471,0.0,2.1598345578506155,0,0.0,22.0,11.14359912268829,-3.863232841258714,0.0,1900-11,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
3472,0.0,0.0,0,0.0,15.0,4.779311657361626,-2.2256240518579173,0.0,1900-05,MACOS,Internet Explorer,Asia,Google search,Returning_Visitor,0,0
3473,12.0,5.91276944020984,0,0.0,20.0,10.522233453567306,-3.473768074496991,0.0,1900-12,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,0,0
3474,7.0,5.505500031450513,0,0.0,28.0,9.66753012852094,-3.540459448995663,2.9393390869736233,1900-11,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,1
3475,0.0,0.0,2,4.418074230157405,5.0,5.451647887057575,-3.4112477175156566,0.0,1900-05,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,0,0
3476,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3477,0.0,0.0,0,0.0,10.0,6.727692339705341,-3.4420193761824103,0.0,1900-05,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
