,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
3175,9,149.925,2,84.0,44,623.0,0.0,0.015,42.1,12,Android,Google Chrome,Africa,Google search,Returning_Visitor,0,1
3176,0,0.0,0,0.0,8,63.0,0.0071,0.075,0.0,12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3177,0,0.0,0,0.0,18,704.0,0.0,0.025,0.0,11,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
3178,0,0.0,0,0.0,2,12.0,0.0,0.05,0.0,3,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
3179,0,0.0,0,0.0,27,586.0,0.0149,0.025,0.0,5,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3180,10,502.4666667,1,0.0,68,3804.0,0.014,0.038,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
3181,0,0.0,0,0.0,17,310.0,0.0,0.034,0.0,5,Windows,QQ,Eastern Europe,Twitter,New_Visitor,0,0
3182,1,5.5,0,0.0,9,245.0,0.0,0.001,0.0,5,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
3183,10,202.0083333,0,0.0,30,870.0,0.0867,0.108,0.0,10,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
3184,1,12.2,0,0.0,44,836.0,0.0063,0.013,0.0,11,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
3185,3,4.5,0,0.0,11,208.0,0.0,0.017,0.0,3,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,0
3186,0,0.0,0,0.0,63,1063.0,0.0321,0.045,0.0,5,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,0,0
3187,0,0.0,0,0.0,10,1784.0,0.02,0.033,0.0,11,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
3188,0,6.0,0,0.0,19,271.0,0.0,0.007,0.0,11,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
3189,0,0.0,0,0.0,48,4199.0,0.0347,0.064,0.0,5,Android,Google Chrome,South America,Bing search,Returning_Visitor,0,0
3190,0,0.0,0,0.0,9,228.0,0.0,0.05,0.0,5,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,0,0
3191,6,204.0,2,321.0,5,114.0,0.0,0.014,0.0,3,MACOS,Safari,North America,Instagram ads,New_Visitor,0,0
3192,4,68.5,0,0.0,1,529.0,0.0,0.008,0.0,12,Android,Google Chrome,Western Europe,Youtube channel,New_Visitor,0,0
3193,0,0.0,0,0.0,8,355.0,0.025,0.08,0.0,5,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3194,0,0.0,0,0.0,1,15.0,0.0,0.1,0.0,3,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3195,0,0.0,0,0.0,10,200.0,0.0,0.069,0.0,11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
3196,6,107.8,0,0.0,177,5076.0,0.002,0.006,28.0,11,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,1
3197,1,38.25,0,0.0,15,628.0,0.0,0.005,0.0,7,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,1,0
3198,0,0.0,0,0.0,6,202.0,0.0333,0.075,0.0,7,MACOS,Safari,South America,Google search,Returning_Visitor,1,0
3199,1,49.5,0,0.0,2,24.0,0.0133,0.067,0.0,5,iOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
3200,10,152.6666667,3,281.0,21,593.0,0.0,0.004,0.0,3,Android,Google Chrome,North America,Yahoo Search,Returning_Visitor,1,0
3201,1,0.0,0,0.0,2,36.0,0.15,0.15,0.0,5,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,0,0
3202,3,66.5,1,3.0,6,606.0,0.0,0.044,0.0,2,iOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
3203,0,6.0,0,0.0,15,672.0,0.0222,0.046,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3204,9,565.1666667,0,0.0,1,1251.0,0.0,0.007,16.7,5,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
3205,4,79.2,0,0.0,39,2094.0,0.0061,0.017,0.0,10,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
3206,7,31.575,0,0.0,63,2465.0,0.0,0.006,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3207,3,15.5,0,0.0,67,2320.0,0.0,0.003,27.7,5,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,1
3208,0,0.0,2,52.45,1,167.0,0.0,0.022,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3209,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
3210,4,104.0,0,0.0,69,1111.0,0.0647,0.046,0.0,8,Android,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
3211,0,0.0,0,0.0,31,1251.0,0.0,0.033,0.0,3,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3212,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3213,0,0.0,0,0.0,10,233.0,0.0,0.017,0.0,5,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
3214,0,22.5,0,0.0,22,1981.0,0.0083,0.039,11.1,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
3215,0,0.0,0,0.0,32,436.0,0.0111,0.026,0.0,11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3216,0,0.0,1,95.0,31,1447.0,0.0244,0.066,0.0,5,iOS,Safari,North America,Bing search,Returning_Visitor,0,0
3217,3,26.0,0,0.0,46,867.0,0.0127,0.017,11.7,12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
3218,0,0.0,0,0.0,5,136.0,0.0,0.05,0.0,12,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
3219,9,750.0333333,2,531.0,35,987.0,0.0,0.016,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3220,0,0.0,0,0.0,41,815.0,0.0,0.01,0.0,12,Windows,Google Chrome,Western Europe,Google search,New_Visitor,1,0
3221,7,361.1333533,0,0.0,11,421.0,0.0,0.0,0.0,3,MACOS,Safari,Asia,Google search,New_Visitor,0,0
3222,0,25.25,0,0.0,33,1547.0,0.0078,0.046,0.9,9,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,1
3223,0,0.0,0,0.0,7,274.0,0.0,0.015,0.0,10,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
3224,1,0.0,0,0.0,5,32.0,0.14,0.156,0.0,5,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3225,3,6.0,2,26.0,16,1401.0,0.0077,0.019,0.0,5,Windows,Google Chrome,Asia,Instagram Page,Returning_Visitor,0,0
3226,3,96.0,0,0.0,17,184.0,0.0749,0.076,0.0,5,Android,Google Chrome,Western Europe,DuckDuckGo search,Returning_Visitor,0,0
3227,0,0.0,3,63.0,53,2702.0,0.0094,0.028,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3228,6,33.0,0,0.0,138,7626.0,0.0027,0.011,0.0,3,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
3229,10,112.75,3,65.0,33,1919.0,0.0047,0.023,0.0,3,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3230,0,0.0,0,0.0,18,806.0,0.016,0.046,0.0,5,Windows,Internet Explorer,Western Europe,Bing search,Returning_Visitor,0,0
3231,0,0.0,0,0.0,8,324.0,0.05,0.056,0.0,2,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
3232,3,8.25857143,4,124.2572599,159,7781.0,0.0181,0.039,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
3233,7,47.875,3,429.5,65,2249.0,0.0115,0.015,91.6,11,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
3234,5,133.2,0,0.0,100,3503.0,0.0069,0.014,0.0,11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3235,2,114.1,0,0.0,36,980.0,0.0,0.003,0.0,9,Windows,Google Chrome,Oceania,Twitter,New_Visitor,0,0
3236,0,0.0,0,0.0,14,759.0,0.0183,0.025,0.0,12,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
3237,4,128.0,0,0.0,3,44.0,0.0,0.02,0.0,12,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
3238,0,6.0,0,0.0,1,122.0,0.0,0.009,0.0,5,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3239,5,100.6,0,0.0,27,430.0,0.0071,0.011,0.0,3,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,0,0
3240,0,0.0,0,0.0,2,56.0,0.0567,0.1,0.0,5,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,0,0
3241,5,76.15,2,224.875,54,4364.0,0.0098,0.034,0.1,11,Android,Google Chrome,North America,Google search,Returning_Visitor,1,1
3242,1,7.0,0,0.0,14,618.0,0.0,0.033,0.0,5,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
3243,3,179.0,0,0.0,23,392.0,0.036,0.093,0.0,11,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
3244,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3245,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,iOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
3246,0,0.0,5,133.1666667,1,586.0,0.0,0.2,0.0,5,Android,Google Chrome,North America,Instagram Page,New_Visitor,1,0
3247,2,47.4,0,0.0,24,320.0,0.0082,0.024,0.0,9,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
3248,5,307.5,0,0.0,249,4718.0,0.0136,0.027,0.0,11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3249,5,6.0,0,0.0,10,277.0,0.0,0.005,0.0,10,Windows,Google Chrome,North America,Tik Tok ads,New_Visitor,0,1
3250,0,0.0,0,0.0,20,533.0,0.0,0.02,0.0,3,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3251,7,128.0,0,0.0,1,702.0,0.0079,0.028,0.0,11,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
3252,5,102.5,0,0.0,27,1794.0,0.01,0.026,0.0,12,MACOS,Google Chrome,North America,Google search,Returning_Visitor,0,0
3253,1,12.0,0,0.0,3,178.0,0.0,0.022,0.0,3,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
3254,1,47.0,0,0.0,11,232.0,0.0,0.03,0.0,3,Windows,Mozilla Firefox,South America,Google search,New_Visitor,1,0
3255,0,0.0,3,16.0,51,2234.0,0.0053,0.037,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
3256,0,0.0,0,0.0,18,363.0,0.0041,0.026,28.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
3257,1,18.0,1,0.0,14,615.0,0.0,0.021,0.0,3,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3258,2,116.9,0,0.0,29,742.0,0.0032,0.032,70.9,8,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,0,1
3259,11,1248.533333,0,0.0,87,2210.0,0.0083,0.012,0.0,3,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
3260,0,6.0,0,0.0,14,188.0,0.0148,0.031,0.0,11,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,0,0
3261,0,0.0,0,0.0,21,678.0,0.0217,0.039,0.0,11,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,1,0
3262,6,202.7672272,0,0.0,152,6962.0,0.0071,0.026,5.5,12,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
3263,0,0.0,1,118.0,33,1189.0,0.0,0.022,0.0,5,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
3264,0,0.0,0,0.0,5,110.0,0.0,0.067,0.0,5,MACOS,Samsung Internet,Asia,Facebook ads,Returning_Visitor,1,0
3265,0,0.0,0,0.0,6,215.0,0.0,0.057,0.0,5,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
3266,3,38.025,0,0.0,57,4670.0,0.004,0.012,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,1
3267,0,0.0,0,0.0,4,104.0,0.0,0.01,0.0,3,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
3268,14,1346.543695,0,0.0,31,1062.0,0.0117,0.018,22.4,3,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
3269,0,0.0,0,0.0,4,24.0,0.0,0.067,0.0,5,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,1,0
3270,0,0.0,0,0.0,6,352.0,0.0,0.025,0.0,5,Windows,Mozilla Firefox,Eastern Europe,Bing search,Returning_Visitor,0,0
3271,0,0.0,3,18.0,194,9168.0,0.0007,0.002,81.7,11,iOS,Google Chrome,North America,Twitter,Returning_Visitor,1,1
3272,6,88.75,0,0.0,3,184.0,0.0,0.014,0.0,12,Windows,Google Chrome,North America,Youtube ads,New_Visitor,0,0
3273,2,7.0,0,0.0,6,164.0,0.025,0.048,0.0,11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3274,5,192.6547153,0,0.0,14,373.0,0.0216,0.022,66.7,5,Windows,Google Chrome,South America,Instagram Page,New_Visitor,0,1
3275,0,0.0,0,0.0,31,2737.0,0.017,0.032,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
3276,0,0.0,0,0.0,1,274.0,0.0,0.05,0.0,12,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
3277,1,16.0,0,0.0,44,757.0,0.0061,0.013,0.0,3,Windows,QQ,North America,Google search,Returning_Visitor,0,0
3278,1,14.3,0,0.0,218,3302.0,0.0036,0.016,19.4,5,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
3279,0,0.0,0,0.0,4,86.0,0.0,0.023,0.0,3,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
3280,0,0.0,1,13.0,53,636.0,0.0148,0.025,0.0,12,MACOS,Safari,North America,Facebook ads,Returning_Visitor,1,0
3281,0,41.5,0,0.0,14,985.0,0.0226,0.009,27.2,5,Other,Safari,Eastern Europe,Instagram ads,Returning_Visitor,0,1
3282,1,7.0,0,0.0,1,241.0,0.0,0.028,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3283,0,0.0,0,0.0,5,106.0,0.0,0.024,0.0,2,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3284,0,0.0,0,0.0,9,989.0,0.0,0.04,0.0,3,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,0,0
3285,0,0.0,1,33.0,6,314.0,0.0,0.025,0.0,12,Android,Google Chrome,Africa,Google search,New_Visitor,0,0
3286,6,175.1666667,1,51.5,103,3815.0,0.003,0.023,0.0,11,iOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
3287,1,98.2,0,0.0,9,166.0,0.0133,0.029,0.0,11,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,0,0
3288,0,0.0,0,0.0,13,492.0,0.05,0.053,0.0,5,Windows,Microsoft Edge,Eastern Europe,Youtube ads,Returning_Visitor,0,0
3289,0,0.0,0,0.0,4,215.0,0.0,0.033,0.0,5,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
3290,2,7.0,0,0.0,26,586.0,0.0,0.015,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
3291,0,0.0,0,0.0,23,468.0,0.0,0.015,0.0,11,MACOS,Safari,Southern Africa,Google search,New_Visitor,0,0
3292,4,52.33333333,2,108.5,64,2041.0,0.015,0.027,41.7,11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
3293,1,16.0,0,0.0,98,4426.0,0.0051,0.013,0.0,5,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
3294,8,172.9166667,0,0.0,22,1854.0,0.0322,0.059,0.0,2,Android,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
3295,8,131.4116667,1,47.0,46,3335.0,0.0167,0.029,2.1,11,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
3296,0,6.0,0,0.0,5,148.0,0.0,0.04,0.0,5,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
3297,3,63.0,0,0.0,10,379.0,0.0286,0.051,0.0,11,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,0,0
3298,0,0.0,0,0.0,49,1155.0,0.0045,0.011,0.0,11,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,0,0
3299,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,5,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3300,0,94.75,1,684.0,197,5936.0,0.0014,0.028,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3301,3,150.75,2,418.3,1,2519.0,0.0034,0.015,31.3,11,Windows,Google Chrome,Eastern Europe,Youtube channel,Returning_Visitor,0,1
3302,1,34.0,0,0.0,45,1338.0,0.0,0.007,0.0,5,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
3303,8,297.3115002,0,0.0,77,1111.0,0.0029,0.013,12.9,12,Android,Google Chrome,South America,Youtube channel,Returning_Visitor,0,1
3304,0,0.0,0,0.0,5,95.0,0.1,0.12,0.0,11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3305,0,6.0,0,0.0,5,792.0,0.0367,0.04,96.5,11,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
3306,2,33.68,0,0.0,8,346.0,0.0333,0.046,0.0,10,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,1,0
3307,1,48.2,2,410.8,56,3945.0,0.0,0.007,34.1,8,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,0,0
3308,3,88.0,0,0.0,19,2228.0,0.0187,0.022,0.0,12,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
3309,0,0.0,0,0.0,9,730.0,0.0382,0.048,0.0,5,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3310,0,0.0,2,15.0,38,586.0,0.0,0.016,0.0,3,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,0
3311,0,0.0,0,0.0,46,566.0,0.0077,0.032,0.0,3,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
3312,2,34.5,0,0.0,8,236.0,0.0,0.036,0.0,5,Windows,Google Chrome,South America,Google search,Returning_Visitor,1,0
3313,3,6.0,0,0.0,19,326.0,0.0,0.013,0.0,12,MACOS,Safari,Africa,Affiliate marketing,Returning_Visitor,0,0
3314,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,1,0
3315,0,0.0,0,0.0,5,276.0,0.0367,0.05,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,1,0
3316,0,0.0,0,0.0,9,383.0,0.0,0.067,0.0,5,iOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
3317,2,93.4,4,57.0,14,561.0,0.0,0.027,11.2,11,Windows,Google Chrome,Northern Africa,Google search,New_Visitor,0,1
3318,0,0.0,0,0.0,1,316.0,0.05,0.067,29.5,12,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,1
3319,6,134.0,0,0.0,46,1035.0,0.0058,0.01,29.4,3,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
3320,1,38.0,0,0.0,1,219.0,0.0,0.046,0.0,5,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
3321,0,0.0,0,0.0,3,86.0,0.0,0.05,0.0,5,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
3322,1,9.0,0,0.0,16,779.0,0.0,0.021,0.0,11,iOS,Safari,North America,Google search,New_Visitor,0,0
3323,0,0.0,0,0.0,42,227.0,0.0069,0.012,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
3324,0,0.0,0,0.0,1,1020.0,0.0,0.004,26.2,11,Windows,Mozilla Firefox,North America,Tik Tok ads,Returning_Visitor,0,1
3325,2,34.0,0,0.0,22,406.0,0.0,0.03,1.7,12,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
3326,0,0.0,0,0.0,4,177.0,0.0667,0.083,0.0,12,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
3327,2,575.0,0,0.0,91,1847.0,0.0114,0.038,6.0,9,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,1
3328,0,0.0,0,0.0,6,434.0,0.0,0.038,8.0,3,iOS,Google Chrome,South America,Facebook ads,Returning_Visitor,1,1
3329,0,0.0,0,0.0,3,56.0,0.1,0.15,0.0,6,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3330,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
3331,0,0.0,0,0.0,16,422.0,0.0,0.0,3.9,11,MACOS,Safari,North America,Bing search,Returning_Visitor,1,1
3332,4,90.83333333,1,7.0,272,6147.0,0.0076,0.024,3.1,5,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,0
3333,1,2.0,0,0.0,73,586.0,0.0,0.013,0.0,11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
3334,1,75.0,0,0.0,8,662.0,0.0,0.004,0.0,12,MACOS,Safari,North America,Yahoo Search,New_Visitor,1,0
3335,2,79.1,0,0.0,15,250.0,0.0,0.015,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
3336,0,0.0,0,0.0,3,40.0,0.0,0.067,0.0,12,iOS,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
3337,0,66.0,0,0.0,93,1523.0,0.0,0.005,22.1,11,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
3338,8,337.0,1,269.0,36,2544.0,0.0,0.007,0.0,3,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
3339,5,6.0,4,3.0,26,473.0,0.0,0.004,44.4,11,Android,Google Chrome,Western Europe,Google search,New_Visitor,0,1
3340,0,0.0,0,0.0,21,470.0,0.0,0.02,0.0,3,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
3341,4,7.0,0,0.0,13,306.0,0.0115,0.061,0.0,5,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,0
3342,3,86.6,3,0.0,75,4142.0,0.0228,0.039,6.9,11,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
3343,0,0.0,0,0.0,10,110.0,0.04,0.093,0.0,3,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,1,0
3344,2,69.0,0,0.0,6,239.0,0.0,0.017,18.7,3,iOS,Safari,North America,Google search,New_Visitor,0,1
3345,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
3346,5,365.0,0,0.0,20,714.0,0.0111,0.032,0.0,12,MACOS,Safari,Africa,Google search,Returning_Visitor,0,0
3347,1,19.0,2,100.8,16,574.0,0.0,0.024,0.0,11,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
3348,0,0.0,1,18.0,20,1954.0,0.02,0.077,0.0,11,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
3349,0,0.0,1,0.0,4,0.0,0.1667,0.183,0.0,7,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,0,0
3350,5,78.93498892,1,6.0,3,70.0,0.0,0.033,0.0,12,Windows,Microsoft Edge,Western Europe,Direct Traffic,Returning_Visitor,0,0
3351,0,0.0,0,0.0,3,294.0,0.0667,0.067,0.0,5,Android,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
3352,3,120.2,0,0.0,3,171.0,0.0,0.05,0.0,6,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
3353,0,6.0,0,0.0,5,34.0,0.0,0.075,0.0,3,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
3354,0,0.0,0,0.0,9,644.0,0.0,0.033,0.0,11,Windows,Google Chrome,Africa,Google search,New_Visitor,1,0
3355,4,70.0,5,292.5,279,7303.0,0.0023,0.011,8.4,11,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,1
3356,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
3357,3,324.2,0,0.0,70,739.0,0.0,0.004,0.0,7,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
3358,2,149.0,0,0.0,21,1030.0,0.0115,0.033,0.0,12,Windows,Google Chrome,North America,Twitter,Returning_Visitor,1,0
3359,0,0.0,0,0.0,1,5.0,0.2,0.2,0.0,3,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3360,5,215.5,0,0.0,7,586.0,0.04,0.042,0.0,11,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,0,0
3361,0,0.0,1,92.81166667,43,909.0,0.0,0.013,48.7,12,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,1,1
3362,0,0.0,0,0.0,22,2308.0,0.0138,0.03,0.0,12,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
3363,2,18.0,3,376.5,34,1831.0,0.0303,0.04,0.0,3,MACOS,Safari,North America,Instagram ads,Returning_Visitor,1,0
3364,1,66.2,2,74.0,16,776.0,0.0,0.019,0.0,3,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
3365,0,0.0,0,0.0,8,13.0,0.0333,0.086,0.0,5,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,1,0
3366,2,23.0,0,0.0,34,990.0,0.0054,0.012,0.0,5,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
3367,0,6.0,0,0.0,185,6839.0,0.013,0.02,0.0,10,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
3368,4,117.625,0,0.0,101,3440.0,0.0036,0.021,0.0,3,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
3369,0,6.0,3,390.75,22,495.0,0.0,0.013,5.9,5,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
3370,11,94.8,3,101.8,24,1263.0,0.0,0.021,32.1,10,iOS,Google Chrome,Oceania,Instagram Page,New_Visitor,0,0
3371,3,38.0,3,271.0,99,4235.0,0.0,0.009,31.9,3,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
3372,12,6.0,0,0.0,109,3269.0,0.0,0.005,0.0,11,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,1
3373,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
